Tempo,Referencia,Erro,Posicao
1.664000,1.664000,0.672708,0.987292
1.667000,1.667000,0.652270,1.011730
1.670000,1.670000,0.655270,1.011730
1.674000,1.674000,0.692483,0.977517
1.677000,1.677000,0.657382,1.016618
1.680000,1.680000,0.660382,1.016618
1.684000,1.684000,0.707370,0.972629
1.687000,1.687000,0.662495,1.021505
1.690000,1.690000,0.665495,1.021505
1.694000,1.694000,0.658720,1.031281
1.697000,1.697000,0.667607,1.026393
1.700000,1.700000,0.670607,1.026393
1.704000,1.704000,0.668720,1.031281
1.708000,1.708000,0.667832,1.036168
1.711000,1.711000,0.666944,1.041056
1.715000,1.715000,0.669944,1.041056
1.718000,1.718000,0.669057,1.045943
1.721000,1.721000,0.662282,1.055719
1.725000,1.725000,0.660394,1.060606
1.728000,1.728000,0.664394,1.060606
1.731000,1.731000,0.662506,1.065494
1.735000,1.735000,0.665506,1.065494
1.738000,1.738000,0.669506,1.065494
1.741000,1.741000,0.667619,1.070381
1.745000,1.745000,0.660844,1.080156
1.748000,1.748000,0.679506,1.065494
1.752000,1.752000,0.662956,1.085044
1.755000,1.755000,0.666956,1.085044
1.759000,1.759000,0.689506,1.065494
1.762000,1.762000,0.669068,1.089932
1.765000,1.765000,0.672068,1.089932
1.769000,1.769000,0.709281,1.055719
1.772000,1.772000,0.664406,1.104594
1.775000,1.775000,0.667406,1.104594
1.779000,1.779000,0.660630,1.114370
1.782000,1.782000,0.664631,1.114370
1.785000,1.785000,0.662743,1.119257
1.789000,1.789000,0.655968,1.129032
1.793000,1.793000,0.664855,1.124145
1.796000,1.796000,0.663968,1.129032
1.800000,1.800000,0.662080,1.133920
1.803000,1.803000,0.661193,1.138807
1.806000,1.806000,0.664193,1.138807
1.810000,1.810000,0.667193,1.138807
1.813000,1.813000,0.671193,1.138807
1.816000,1.816000,0.669305,1.143695
1.820000,1.820000,0.672305,1.143695
1.823000,1.823000,0.676305,1.143695
1.826000,1.826000,0.674417,1.148583
1.830000,1.830000,0.672530,1.153470
