Tempo, Referencia, Erro, Posicao
1.586000, 1.586000, 0.522394, 1.060606
1.590000, 1.590000, 0.520506, 1.065494
1.593000, 1.593000, 0.529394, 1.060606
1.596000, 1.596000, 0.527506, 1.065494
1.600000, 1.600000, 0.525619, 1.070381
1.603000, 1.603000, 0.544281, 1.055719
1.606000, 1.606000, 0.527731, 1.075269
1.609000, 1.609000, 0.520956, 1.085044
1.613000, 1.613000, 0.558169, 1.050831
1.616000, 1.616000, 0.523068, 1.089932
1.619000, 1.619000, 0.521181, 1.094819
1.624000, 1.624000, 0.573057, 1.045943
1.627000, 1.627000, 0.529181, 1.094819
1.630000, 1.630000, 0.527293, 1.099707
1.634000, 1.634000, 0.515630, 1.114370
1.637000, 1.637000, 0.529406, 1.104594
1.640000, 1.640000, 0.527518, 1.109482
1.644000, 1.644000, 0.515855, 1.124145
1.647000, 1.647000, 0.524743, 1.119257
1.650000, 1.650000, 0.517968, 1.129032
1.654000, 1.654000, 0.516080, 1.133920
1.657000, 1.657000, 0.520080, 1.133920
1.660000, 1.660000, 0.523080, 1.133920
1.665000, 1.665000, 0.521193, 1.138807
1.668000, 1.668000, 0.526193, 1.138807
1.671000, 1.671000, 0.529193, 1.138807
1.675000, 1.675000, 0.532193, 1.138807
1.678000, 1.678000, 0.536193, 1.138807
1.681000, 1.681000, 0.529417, 1.148583
1.685000, 1.685000, 0.532417, 1.148583
1.688000, 1.688000, 0.546193, 1.138807
1.691000, 1.691000, 0.534530, 1.153470
1.694000, 1.694000, 0.532642, 1.158358
1.698000, 1.698000, 0.569855, 1.124145
1.701000, 1.701000, 0.534755, 1.163245
1.704000, 1.704000, 0.532867, 1.168133
1.709000, 1.709000, 0.579855, 1.124145
1.712000, 1.712000, 0.531092, 1.177908
1.715000, 1.715000, 0.534092, 1.177908
1.719000, 1.719000, 0.522429, 1.192571
1.722000, 1.722000, 0.531317, 1.187683
1.725000, 1.725000, 0.534317, 1.187683
1.729000, 1.729000, 0.517766, 1.207234
1.732000, 1.732000, 0.531542, 1.197458
1.735000, 1.735000, 0.534542, 1.197458
1.739000, 1.739000, 0.532654, 1.202346
1.742000, 1.742000, 0.531766, 1.207234
1.745000, 1.745000, 0.534766, 1.207234
1.750000, 1.750000, 0.532879, 1.212121
1.753000, 1.753000, 0.532991, 1.217009
1.756000, 1.756000, 0.531104, 1.221896
1.760000, 1.760000, 0.529216, 1.226784
1.763000, 1.763000, 0.533216, 1.226784
1.766000, 1.766000, 0.526441, 1.236559
1.770000, 1.770000, 0.529441, 1.236559
1.773000, 1.773000, 0.538328, 1.231672
1.776000, 1.776000, 0.526666, 1.246334
1.779000, 1.779000, 0.529666, 1.246334
1.783000, 1.783000, 0.561991, 1.217009
1.786000, 1.786000, 0.526891, 1.256109
1.789000, 1.789000, 0.529891, 1.256109
1.794000, 1.794000, 0.571991, 1.217009
1.797000, 1.797000, 0.528115, 1.265885
1.800000, 1.800000, 0.526228, 1.270772
1.804000, 1.804000, 0.587879, 1.212121
1.807000, 1.807000, 0.528340, 1.275660
1.810000, 1.810000, 0.526453, 1.280547
1.814000, 1.814000, 0.519677, 1.290323
1.817000, 1.817000, 0.528565, 1.285435
1.820000, 1.820000, 0.526677, 1.290323
1.824000, 1.824000, 0.524790, 1.295210
1.827000, 1.827000, 0.528790, 1.295210
1.830000, 1.830000, 0.531790, 1.295210
1.835000, 1.835000, 0.529902, 1.300098
1.838000, 1.838000, 0.539790, 1.295210
1.841000, 1.841000, 0.533015, 1.304985
1.845000, 1.845000, 0.531127, 1.309873
1.848000, 1.848000, 0.535127, 1.309873
1.851000, 1.851000, 0.533240, 1.314760
1.855000, 1.855000, 0.531352, 1.319648
1.858000, 1.858000, 0.540240, 1.314760
1.861000, 1.861000, 0.533464, 1.324536
1.864000, 1.864000, 0.531577, 1.329423
1.868000, 1.868000, 0.559015, 1.304985
1.871000, 1.871000, 0.523914, 1.344086
1.874000, 1.874000, 0.526914, 1.344086
1.879000, 1.879000, 0.569015, 1.304985
1.882000, 1.882000, 0.534914, 1.344086
1.885000, 1.885000, 0.537914, 1.344086
1.889000, 1.889000, 0.589790, 1.295210
1.892000, 1.892000, 0.540026, 1.348974
1.895000, 1.895000, 0.538139, 1.353861
1.899000, 1.899000, 0.531364, 1.363636
1.902000, 1.902000, 0.545139, 1.353861
1.905000, 1.905000, 0.543251, 1.358749
1.909000, 1.909000, 0.541364, 1.363636
1.912000, 1.912000, 0.545364, 1.363636
1.915000, 1.915000, 0.548364, 1.363636
1.920000, 1.920000, 0.546476, 1.368524
1.923000, 1.923000, 0.551476, 1.368524
1.926000, 1.926000, 0.549588, 1.373412
1.930000, 1.930000, 0.547701, 1.378299
1.933000, 1.933000, 0.546813, 1.383187
1.936000, 1.936000, 0.549813, 1.383187
1.940000, 1.940000, 0.543038, 1.392962
1.943000, 1.943000, 0.547038, 1.392962
1.946000, 1.946000, 0.545151, 1.397849
1.949000, 1.949000, 0.543263, 1.402737
1.953000, 1.953000, 0.570701, 1.378299
1.956000, 1.956000, 0.550263, 1.402737
1.959000, 1.959000, 0.553263, 1.402737
1.964000, 1.964000, 0.595364, 1.363636
1.967000, 1.967000, 0.551488, 1.412512
1.970000, 1.970000, 0.549600, 1.417400
1.974000, 1.974000, 0.601476, 1.368524
1.977000, 1.977000, 0.546825, 1.427175
1.980000, 1.980000, 0.544937, 1.432063
1.984000, 1.984000, 0.533275, 1.446725
1.987000, 1.987000, 0.542162, 1.441838
1.990000, 1.990000, 0.540275, 1.446725
1.994000, 1.994000, 0.533500, 1.456500
1.997000, 1.997000, 0.542387, 1.451613
2.000000, 2.000000, 0.540500, 1.456500
2.004000, 2.004000, 0.543500, 1.456500
2.008000, 2.008000, 0.547500, 1.456500
2.011000, 2.011000, 0.546612, 1.461388
2.015000, 2.015000, 0.544724, 1.466276
2.018000, 2.018000, 0.548725, 1.466276
2.021000, 2.021000, 0.546837, 1.471163
2.025000, 2.025000, 0.544949, 1.476051
2.028000, 2.028000, 0.548949, 1.476051
2.031000, 2.031000, 0.547062, 1.480938
2.035000, 2.035000, 0.545174, 1.485826
2.038000, 2.038000, 0.563837, 1.471163
2.041000, 2.041000, 0.547287, 1.490714
2.044000, 2.044000, 0.550286, 1.490714
