Tempo, Velocidade
2.157688, 2.875052
2.159388, 2.875047
2.161088, 2.875052
2.162788, 2.875047
2.164488, 0.000000
2.166188, 2.875056
2.167888, 2.875047
2.169588, 2.875052
2.171288, 0.000000
2.172988, 2.875047
2.174688, 0.000000
2.176388, 2.875052
2.178088, 0.000000
2.179788, 5.750104
2.181488, 2.875047
2.183192, 5.736597
2.184888, 5.763666
2.186588, 0.000000
2.188296, 2.861581
2.189988, 2.888650
2.191688, 2.875047
2.193388, 5.750095
2.195088, 0.000000
2.196788, 5.750104
2.198488, 5.750095
2.200188, 2.875065
2.201888, 0.000000
2.203588, 2.875047
2.205288, 0.000000
2.206988, 2.875047
2.208688, 2.875047
2.210388, 2.875056
2.212088, 2.875047
2.213788, 2.875047
2.215488, 5.750104
2.217188, 0.000000
2.218888, 2.875047
2.220588, 2.875047
2.222288, 0.000000
2.223988, 2.875047
2.225688, 5.750113
2.227388, 5.750095
2.229088, 0.000000
2.230788, 5.750095
2.232488, 5.750095
2.234188, 5.750113
2.235888, -2.875047
2.237672, 2.739676
2.239372, 2.875047
2.241072, 0.000000
2.242772, 2.875047
2.244472, 0.000000
2.246172, 2.875047
2.247872, 0.000000
2.249572, 2.875047
2.251272, 5.750113
2.252972, 2.875047
2.254672, 11.500190
2.256460, 5.467109
